filename,class_name,class_id,x_center,y_center,width,height
100400036_anno.txt,live knot,0,0.325,0.196289,0.383929,0.297852
100400036_anno.txt,live knot,0,0.465,0.041016,0.546071,0.15918
100400037_anno.txt,knot with crack,3,0.690357,0.364258,0.691786,0.369141
100400037_anno.txt,live knot,0,0.6125,0.365234,0.808929,0.575195
100400037_anno.txt,live knot,0,0.361071,0.24707,0.451786,0.376953
100400038_anno.txt,live knot,0,0.320714,0.961914,0.358929,1.0
100400038_anno.txt,live knot,0,0.5025,0.505859,0.545714,0.591797
100400039_anno.txt,live knot,0,0.3675,0.888672,0.421786,0.980469
100400039_anno.txt,live knot,0,0.465714,0.694336,0.513929,0.772461
100400039_anno.txt,live knot,0,0.603929,0.363281,0.646071,0.425781
100400040_anno.txt,live knot,0,0.377857,0.657227,0.451429,0.762695
100400041_anno.txt,knot with crack,3,0.327857,0.599609,0.328571,0.602539
100400041_anno.txt,live knot,0,0.3325,0.492187,0.418929,0.62793
100400041_anno.txt,live knot,0,0.634643,0.407227,0.6375,0.412109
100400041_anno.txt,live knot,0,0.518571,0.392578,0.641429,0.552734
100400042_anno.txt,live knot,0,0.389068,0.50293,0.414076,0.571289
100400052_anno.txt,crack,4,0.847143,0.251953,0.925,0.3125
100400052_anno.txt,live knot,0,0.65,0.286133,0.718571,0.398437
100400056_anno.txt,live knot,0,0.248214,0.0,0.3225,0.044922
100400057_anno.txt,live knot,0,0.711429,0.336914,0.746429,0.398437
100400059_anno.txt,knot missing,2,0.053571,0.249023,0.098214,0.354492
100400060_anno.txt,live knot,0,0.7275,0.786133,0.7525,0.854492
100400060_anno.txt,live knot,0,0.575714,0.099609,0.600714,0.167969
100400061_anno.txt,knot missing,2,0.057143,0.348633,0.076429,0.416992
100400062_anno.txt,live knot,0,0.7025,0.947266,0.775,1.0
100400066_anno.txt,knot missing,2,0.869286,0.828125,0.936786,0.93457
100400067_anno.txt,knot missing,2,0.841429,0.816406,0.938571,0.989258
100400067_anno.txt,knot missing,2,0.921071,0.770508,0.9225,0.773437
100400068_anno.txt,live knot,0,0.440357,0.810547,0.465,0.875
100400069_anno.txt,live knot,0,0.755,0.088867,0.788929,0.166016
100400073_anno.txt,live knot,0,0.522857,0.731445,0.523571,0.733398
100400074_anno.txt,live knot,0,0.285714,0.444336,0.287857,0.450195
100400074_anno.txt,live knot,0,0.751071,0.28125,0.751429,0.282227
100400074_anno.txt,live knot,0,0.746429,0.266602,0.751071,0.280273
100400075_anno.txt,crack,4,0.513571,0.151367,0.563214,1.0
100400075_anno.txt,knot missing,2,0.912143,0.466797,0.934286,0.549805
100400077_anno.txt,crack,4,0.501071,0.0,0.591071,1.0
100400077_anno.txt,live knot,0,0.563214,0.191406,0.6875,0.332031
100400079_anno.txt,live knot,0,0.665714,0.302734,0.700714,0.375977
100400080_anno.txt,live knot,0,0.4025,0.726562,0.478929,0.842773
100400081_anno.txt,knot with crack,3,0.270714,0.21582,0.418214,0.418945
100400081_anno.txt,live knot,0,0.320357,0.421875,0.320714,0.422852
100400081_anno.txt,live knot,0,0.663571,0.344727,0.765357,0.482422
100500002_anno.txt,live knot,0,0.18,0.120117,0.238929,0.193359
100500002_anno.txt,live knot,0,0.528214,0.03418,0.583929,0.111328
100500003_anno.txt,knot with crack,3,0.435714,0.849609,0.560714,1.0
100500003_anno.txt,live knot,0,0.568214,0.944336,0.568929,0.946289
100500003_anno.txt,live knot,0,0.7025,0.584961,0.8425,0.760742
100500004_anno.txt,knot with crack,3,0.435714,0.0,0.552143,0.046875
100500008_anno.txt,knot with crack,3,0.203214,0.587891,0.383214,0.820312
100500008_anno.txt,live knot,0,0.384286,0.65918,0.385,0.662109
100500008_anno.txt,live knot,0,0.848571,0.56543,0.94,0.750977
100500008_anno.txt,live knot,0,0.300357,0.55957,0.304286,0.56543
100500010_anno.txt,live knot,0,0.590714,0.753906,0.64,0.849609
100500010_anno.txt,live knot,0,0.265714,0.617187,0.308214,0.697266
100500011_anno.txt,crack,4,0.495,0.078125,0.523214,1.0
100500013_anno.txt,resin,6,0.436429,0.541992,0.493214,0.706055
100500013_anno.txt,knot with crack,3,0.495714,0.024414,0.6225,0.232422
100500014_anno.txt,live knot,0,0.510714,0.831055,0.551429,0.904297
100500029_anno.txt,knot with crack,3,0.533214,0.099609,0.537143,0.106445
100500029_anno.txt,live knot,0,0.444286,0.114258,0.557143,0.28125
100500030_anno.txt,live knot,0,0.735714,0.46875,0.760714,0.537109
100500031_anno.txt,live knot,0,0.3925,0.193359,0.425714,0.266602
100500034_anno.txt,live knot,0,0.623214,0.227539,0.665,0.321289
100500050_anno.txt,live knot,0,0.463929,0.181641,0.500714,0.261719
100500051_anno.txt,live knot,0,0.127857,0.176758,0.134286,0.188477
100500053_anno.txt,crack,4,0.454091,0.43457,0.482672,0.681641
100500078_anno.txt,knot with crack,3,0.423929,0.239258,0.426429,0.246094
100500078_anno.txt,live knot,0,0.888214,0.583008,0.938214,0.753906
100500078_anno.txt,live knot,0,0.351071,0.266602,0.439643,0.379883
100500079_anno.txt,resin,6,0.759643,0.003906,0.789286,0.178711
100500079_anno.txt,live knot,0,0.130357,0.757812,0.265714,0.924805
100500081_anno.txt,resin,6,0.862143,0.115234,0.891786,0.28125
100500083_anno.txt,live knot,0,0.510714,0.40332,0.543214,0.473633
100500083_anno.txt,live knot,0,0.723929,0.379883,0.925714,0.605469
100500083_anno.txt,live knot,0,0.057857,0.172852,0.203214,0.365234
100500084_anno.txt,live knot,0,0.453929,0.847656,0.488929,0.919922
100700000_anno.txt,live knot,0,0.492143,0.652344,0.493929,0.65625
100700001_anno.txt,knot with crack,3,0.315357,0.522461,0.4675,0.744141
100700004_anno.txt,resin,6,0.565,0.482422,0.615,0.578125
100700004_anno.txt,resin,6,0.605,0.46582,0.606429,0.469727
100700004_anno.txt,knot with crack,3,0.793214,0.87207,0.933214,1.0
100700005_anno.txt,live knot,0,0.765,0.0,0.936429,0.097656
100700007_anno.txt,knot with crack,3,0.610714,0.064453,0.841429,0.307617
100700007_anno.txt,live knot,0,0.615714,0.233398,0.616786,0.235352
100700007_anno.txt,live knot,0,0.056786,0.129883,0.177857,0.327148
100700009_anno.txt,knot with crack,3,0.7775,0.712891,0.932143,0.950195
100700009_anno.txt,knot with crack,3,0.212857,0.702148,0.34,0.941406
100700012_anno.txt,knot with crack,3,0.078214,0.591797,0.248214,0.808594
100700014_anno.txt,knot with crack,3,0.541429,0.704102,0.72,0.94043
100700016_anno.txt,live knot,0,0.515357,0.098633,0.518929,0.103516
100700023_anno.txt,live knot,0,0.6775,0.917969,0.741429,1.0
100700023_anno.txt,live knot,0,0.425714,0.254883,0.450714,0.323242
100700024_anno.txt,live knot,0,0.493929,0.332031,0.538929,0.405273
100700024_anno.txt,live knot,0,0.328214,0.191406,0.385714,0.275391
100700025_anno.txt,live knot,0,0.4725,0.386719,0.516429,0.459961
100700025_anno.txt,live knot,0,0.340714,0.246094,0.3975,0.318359
100700026_anno.txt,live knot,0,0.564286,0.84082,0.635357,0.922852
100700027_anno.txt,live knot,0,0.478571,0.354492,0.559286,0.474609
100700027_anno.txt,live knot,0,0.384286,0.003906,0.461071,0.120117
100700028_anno.txt,live knot,0,0.521429,0.950195,0.555,1.0
100700029_anno.txt,live knot,0,0.583929,0.181641,0.633929,0.268555
100700030_anno.txt,live knot,0,0.4425,0.463867,0.503214,0.576172
100700030_anno.txt,live knot,0,0.570714,0.200195,0.633214,0.316406
100700031_anno.txt,live knot,0,0.469286,0.938477,0.556786,1.0
100700032_anno.txt,live knot,0,0.6225,0.379883,0.738214,0.541992
100700032_anno.txt,live knot,0,0.463929,0.0,0.535714,0.047852
100700033_anno.txt,live knot,0,0.638929,0.919922,0.678929,0.991211
100700033_anno.txt,live knot,0,0.298214,0.710937,0.298571,0.713867
100700033_anno.txt,live knot,0,0.196429,0.671875,0.28,0.753906
100700033_anno.txt,live knot,0,0.536429,0.624023,0.561429,0.692383
100700033_anno.txt,live knot,0,0.906786,0.513672,0.908571,0.519531
100700034_anno.txt,live knot,0,0.275714,0.788086,0.376786,0.888672
100700034_anno.txt,live knot,0,0.562143,0.478516,0.627143,0.571289
100700035_anno.txt,live knot,0,0.655714,0.131836,0.7225,0.243164
100700036_anno.txt,live knot,0,0.888929,0.260742,0.895357,0.270508
100700036_anno.txt,live knot,0,0.871429,0.250977,0.872143,0.25293
100700036_anno.txt,live knot,0,0.801429,0.213867,0.802143,0.214844
100700036_anno.txt,live knot,0,0.497857,0.068359,0.593214,0.231445
100700036_anno.txt,live knot,0,0.768214,0.056641,0.932143,0.261719
100700037_anno.txt,knot missing,2,0.056786,0.478516,0.078214,0.537109
100700037_anno.txt,live knot,0,0.663929,0.881836,0.7075,0.96582
100700037_anno.txt,live knot,0,0.448929,0.058594,0.480714,0.131836
100700038_anno.txt,live knot,0,0.483929,0.220703,0.520714,0.307617
100700038_anno.txt,live knot,0,0.311429,0.207031,0.387857,0.310547
100700039_anno.txt,live knot,0,0.706786,0.530273,0.778929,0.621094
100700039_anno.txt,live knot,0,0.359643,0.458008,0.423571,0.552734
100700039_anno.txt,live knot,0,0.533929,0.410156,0.57,0.478516
100700040_anno.txt,live knot,0,0.687857,0.865234,0.691071,0.874023
100700040_anno.txt,live knot,0,0.583214,0.858398,0.6775,0.979492
100700040_anno.txt,live knot,0,0.601786,0.838867,0.602143,0.839844
100700040_anno.txt,live knot,0,0.602857,0.836914,0.603214,0.837891
100700040_anno.txt,live knot,0,0.419286,0.458984,0.478929,0.552734
100700041_anno.txt,live knot,0,0.348214,0.237305,0.369643,0.295898
100700041_anno.txt,live knot,0,0.595,0.196289,0.616429,0.254883
100700041_anno.txt,live knot,0,0.462143,0.094727,0.546786,0.237305
100700042_anno.txt,live knot,0,0.4475,0.498047,0.448214,0.500977
100700042_anno.txt,live knot,0,0.635714,0.083984,0.698214,0.172852
100700042_anno.txt,live knot,0,0.281429,0.070312,0.316429,0.138672
100700043_anno.txt,live knot,0,0.289643,0.266602,0.3525,0.357422
100700043_anno.txt,live knot,0,0.550357,0.139648,0.615714,0.216797
100700044_anno.txt,live knot,0,0.307143,0.501953,0.378214,0.607422
100700044_anno.txt,live knot,0,0.543571,0.429687,0.607857,0.514648
100700044_anno.txt,live knot,0,0.873571,0.068359,0.9375,0.158203
100700045_anno.txt,live knot,0,0.358571,0.820312,0.459643,0.949219
100700045_anno.txt,live knot,0,0.642143,0.738281,0.752143,0.886719
100700046_anno.txt,live knot,0,0.531429,0.902344,0.568929,0.979492
100700048_anno.txt,live knot,0,0.538929,0.017578,0.588929,0.104492
100700049_anno.txt,live knot,0,0.581429,0.03418,0.641429,0.120117
100700050_anno.txt,live knot,0,0.681429,0.570312,0.843929,0.74707
100700050_anno.txt,live knot,0,0.106429,0.307617,0.376429,0.533203
100700050_anno.txt,live knot,0,0.514286,0.230469,0.576786,0.366211
100700050_anno.txt,live knot,0,0.653214,0.147461,0.75,0.275391
100700051_anno.txt,live knot,0,0.400714,0.943359,0.455357,1.0
100700051_anno.txt,live knot,0,0.643214,0.863281,0.685,0.925781
100700052_anno.txt,live knot,0,0.503929,0.094727,0.548214,0.182617
100700053_anno.txt,live knot,0,0.453214,0.268555,0.49,0.341797
100700053_anno.txt,live knot,0,0.576429,0.227539,0.631429,0.30957
100700054_anno.txt,crack,4,0.510714,0.273437,0.5525,0.5625
100700068_anno.txt,quartzity,5,0.525714,0.0,0.565714,0.258789
100700068_anno.txt,live knot,0,0.5825,0.345703,0.939643,0.608398
100700070_anno.txt,quartzity,5,0.503214,0.0,0.544286,0.65332
100700071_anno.txt,quartzity,5,0.4875,0.856445,0.5175,1.0
100700073_anno.txt,live knot,0,0.058929,0.697266,0.36,0.876953
100700074_anno.txt,live knot,0,0.366429,0.345703,0.418929,0.40625
100700074_anno.txt,live knot,0,0.447143,0.169922,0.489643,0.269531
100700076_anno.txt,live knot,0,0.538214,0.289062,0.578214,0.379883
100700076_anno.txt,live knot,0,0.453214,0.045898,0.483929,0.131836
100700076_anno.txt,live knot,0,0.410714,0.041016,0.442143,0.145508
100700077_anno.txt,resin,6,0.076429,0.195312,0.106429,0.630859
100700077_anno.txt,live knot,0,0.4025,0.157227,0.478929,0.28418
100700078_anno.txt,resin,6,0.788214,0.033203,0.831786,0.391602
100700078_anno.txt,quartzity,5,0.793214,0.362305,0.793571,0.375977
100700078_anno.txt,live knot,0,0.5925,0.897461,0.6175,0.96582
100700078_anno.txt,live knot,0,0.7,0.755859,0.725,0.824219
100700079_anno.txt,live knot,0,0.5575,0.569336,0.638214,0.763672
100700079_anno.txt,live knot,0,0.665,0.21875,0.7025,0.297852
100700080_anno.txt,live knot,0,0.591071,0.611328,0.608929,0.660156
100700080_anno.txt,live knot,0,0.504286,0.601562,0.527143,0.650391
100700080_anno.txt,live knot,0,0.598571,0.146484,0.616429,0.195312
100700081_anno.txt,live knot,0,0.498929,0.186523,0.545,0.261719
100700082_anno.txt,live knot,0,0.659286,0.914062,0.682143,0.976562
100700082_anno.txt,live knot,0,0.621071,0.886719,0.643929,0.949219
100700082_anno.txt,live knot,0,0.639286,0.458008,0.664643,0.509766
100700082_anno.txt,live knot,0,0.536786,0.123047,0.577143,0.199219
100700083_anno.txt,live knot,0,0.6425,0.829102,0.9375,0.981445
100700083_anno.txt,live knot,0,0.643214,0.259766,0.671429,0.334961
100700084_anno.txt,quartzity,5,0.576786,0.0,0.668214,0.814453
100700084_anno.txt,live knot,0,0.8375,0.0,0.932857,0.044922
101100000_anno.txt,live knot,0,0.394286,0.378906,0.463929,0.481445
101100001_anno.txt,knot with crack,3,0.393214,0.070312,0.478929,0.208984
101100001_anno.txt,live knot,0,0.511429,0.161133,0.586786,0.311523
101100001_anno.txt,live knot,0,0.477143,0.111328,0.4775,0.112305
101100001_anno.txt,live knot,0,0.474286,0.097656,0.477143,0.109375
101100002_anno.txt,live knot,0,0.366786,0.710937,0.414643,0.767578
101100002_anno.txt,live knot,0,0.526429,0.359375,0.558929,0.441406
101100003_anno.txt,live knot,0,0.561429,0.929687,0.618929,0.987305
101100003_anno.txt,live knot,0,0.493929,0.350586,0.53,0.427734
101100003_anno.txt,live knot,0,0.628214,0.263672,0.668214,0.336914
101100004_anno.txt,live knot,0,0.79,0.608398,0.932857,0.797852
101100004_anno.txt,live knot,0,0.547143,0.574219,0.617857,0.705078
101100005_anno.txt,live knot,0,0.626071,0.663086,0.653929,0.730469
101100006_anno.txt,live knot,0,0.545,0.838867,0.574643,0.90332
101100006_anno.txt,live knot,0,0.699286,0.180664,0.723929,0.251953
101100008_anno.txt,live knot,0,0.507143,0.606445,0.58,0.735352
101100008_anno.txt,live knot,0,0.666071,0.591797,0.81,0.762695
101100010_anno.txt,live knot,0,0.161071,0.963867,0.247857,1.0
101100011_anno.txt,live knot,0,0.539286,0.0,0.572143,0.055664
101100011_anno.txt,live knot,0,0.154286,0.0,0.222857,0.02832
101100012_anno.txt,crack,4,0.493214,0.603516,0.517143,1.0
101100012_anno.txt,live knot,0,0.549643,0.451172,0.658571,0.583008
101100013_anno.txt,crack,4,0.481429,0.0,0.51,0.837891
101100021_anno.txt,resin,6,0.424286,0.866211,0.442143,0.933594
101100022_anno.txt,resin,6,0.364286,0.121094,0.382143,0.19043
101100022_anno.txt,live knot,0,0.376071,0.324219,0.416429,0.393555
101100023_anno.txt,resin,6,0.723214,0.74707,0.753571,0.905273
101100023_anno.txt,live knot,0,0.311786,0.435547,0.417857,0.580078
101100025_anno.txt,resin,6,0.146786,0.927734,0.164643,1.0
101100025_anno.txt,resin,6,0.346071,0.0,0.364643,0.067383
101100025_anno.txt,live knot,0,0.176429,0.225586,0.236786,0.291992
101100026_anno.txt,live knot,0,0.451429,0.869141,0.512857,0.957031
101100026_anno.txt,live knot,0,0.0575,0.054687,0.0975,0.12793
101100027_anno.txt,live knot,0,0.449286,0.552734,0.553214,0.706055
101100028_anno.txt,resin,6,0.803571,0.667969,0.833929,0.800781
101100028_anno.txt,live knot,0,0.366786,0.538086,0.400357,0.605469
101100029_anno.txt,live knot,0,0.5675,0.394531,0.608929,0.470703
101100032_anno.txt,resin,6,0.333571,0.833984,0.352143,0.908203
101100032_anno.txt,knot with crack,3,0.1175,0.244141,0.259286,0.44043
101100032_anno.txt,live knot,0,0.453214,0.300781,0.551786,0.47168
101100033_anno.txt,resin,6,0.32,0.973633,0.337857,1.0
101100033_anno.txt,resin,6,0.501071,0.273437,0.535357,0.388672
101100033_anno.txt,live knot,0,0.444286,0.745117,0.474643,0.821289
101100033_anno.txt,live knot,0,0.143571,0.505859,0.177857,0.573242
101100034_anno.txt,resin,6,0.319286,0.0,0.337143,0.041992
101100034_anno.txt,live knot,0,0.35,0.594727,0.398929,0.682617
101100034_anno.txt,live knot,0,0.474286,0.194336,0.512857,0.270508
101100036_anno.txt,live knot,0,0.404286,0.041016,0.427143,0.103516
101100036_anno.txt,live knot,0,0.523571,0.018555,0.569643,0.089844
101100037_anno.txt,knot with crack,3,0.059643,0.816406,0.226429,1.0
101100037_anno.txt,live knot,0,0.606071,0.722656,0.706429,0.899414
101100037_anno.txt,live knot,0,0.384286,0.630859,0.470714,0.750977
101100038_anno.txt,live knot,0,0.053571,0.0,0.107143,0.044922
101100039_anno.txt,live knot,0,0.501071,0.792969,0.533929,0.862305
101100039_anno.txt,live knot,0,0.293571,0.216797,0.344643,0.322266
101100040_anno.txt,live knot,0,0.39,0.722656,0.432857,0.798828
101100042_anno.txt,live knot,0,0.720357,0.696289,0.820357,0.80957
101100042_anno.txt,live knot,0,0.462857,0.542969,0.544643,0.657227
101100042_anno.txt,live knot,0,0.546429,0.452148,0.591786,0.533203
101100044_anno.txt,live knot,0,0.148571,0.141602,0.222857,0.243164
101100045_anno.txt,knot with crack,3,0.153214,0.49707,0.342857,0.730469
101100045_anno.txt,live knot,0,0.689286,0.552734,0.848571,0.712891
101100046_anno.txt,live knot,0,0.646071,0.700195,0.669643,0.744141
101100049_anno.txt,live knot,0,0.561786,0.248047,0.643929,0.388672
101100049_anno.txt,live knot,0,0.433571,0.12207,0.480714,0.22168
101100050_anno.txt,live knot,0,0.409336,0.641602,0.439497,0.704102
101100051_anno.txt,resin,6,0.174102,0.966797,0.188611,1.0
101100051_anno.txt,live knot,0,0.472252,0.515625,0.49728,0.578125
101100051_anno.txt,live knot,0,0.607544,0.313477,0.640551,0.382812
101100052_anno.txt,resin,6,0.161631,0.0,0.189661,0.083984
101100052_anno.txt,crack,4,0.361849,0.236328,0.424463,0.705078
101100059_anno.txt,crack,4,0.4475,0.146484,0.474643,0.479492
101100059_anno.txt,live knot,0,0.115357,0.158203,0.162857,0.206055
101100060_anno.txt,live knot,0,0.3975,0.433594,0.428929,0.498047
101100061_anno.txt,live knot,0,0.4625,0.517578,0.500357,0.598633
101100062_anno.txt,resin,6,0.266786,0.445312,0.292143,0.575195
101100062_anno.txt,crack,4,0.731071,0.541016,0.733214,0.543945
101100062_anno.txt,live knot,0,0.3975,0.402344,0.458214,0.506836
101100064_anno.txt,live knot,0,0.4875,0.319336,0.505357,0.368164
101100064_anno.txt,live knot,0,0.364286,0.052734,0.382143,0.094727
101100065_anno.txt,resin,6,0.305,0.344727,0.355,0.814453
101100065_anno.txt,live knot,0,0.436786,0.838867,0.471429,0.90625
101100065_anno.txt,live knot,0,0.348571,0.337891,0.371429,0.400391
101100065_anno.txt,live knot,0,0.508571,0.249023,0.539643,0.327148
101100066_anno.txt,resin,6,0.8825,0.830078,0.908929,1.0
101100066_anno.txt,live knot,0,0.389643,0.515625,0.445357,0.632812
101100066_anno.txt,live knot,0,0.279286,0.453125,0.346786,0.577148
101100067_anno.txt,resin,6,0.866786,0.0,0.911429,0.048828
101100068_anno.txt,live knot,0,0.446071,0.168945,0.473929,0.236328
101100069_anno.txt,live knot,0,0.478214,0.951172,0.550714,1.0
101100069_anno.txt,live knot,0,0.3225,0.481445,0.363929,0.554687
101100069_anno.txt,live knot,0,0.544286,0.392578,0.590357,0.458984
101100070_anno.txt,live knot,0,0.387857,0.855469,0.440714,0.970703
101100070_anno.txt,live knot,0,0.471071,0.704102,0.502857,0.776367
101100070_anno.txt,live knot,0,0.326429,0.0,0.387857,0.092773
101100071_anno.txt,resin,6,0.283571,0.560547,0.325357,0.682617
101100072_anno.txt,live knot,0,0.425,0.695312,0.447857,0.757812
101100072_anno.txt,live knot,0,0.504286,0.367187,0.527143,0.429687
101100072_anno.txt,live knot,0,0.258214,0.297852,0.341786,0.365234
101100073_anno.txt,live knot,0,0.155,0.540039,0.186429,0.605469
101100073_anno.txt,live knot,0,0.4025,0.354492,0.4525,0.445312
101100073_anno.txt,live knot,0,0.472143,0.322266,0.518929,0.422852
101100075_anno.txt,live knot,0,0.7275,0.708984,0.765357,0.771484
101100075_anno.txt,live knot,0,0.385,0.271484,0.409643,0.342773
101100076_anno.txt,live knot,0,0.4925,0.948242,0.522143,1.0
101100076_anno.txt,live knot,0,0.535,0.300781,0.557857,0.363281
101100076_anno.txt,live knot,0,0.4625,0.09375,0.485357,0.15625
101100077_anno.txt,live knot,0,0.509643,0.769531,0.556786,0.886719
101100079_anno.txt,live knot,0,0.606786,0.415039,0.632857,0.479492
101100080_anno.txt,live knot,0,0.546071,0.751953,0.571429,0.819336
101100080_anno.txt,live knot,0,0.710357,0.735352,0.766429,0.808594
101100080_anno.txt,live knot,0,0.5275,0.032227,0.545357,0.081055
101100081_anno.txt,live knot,0,0.476071,0.25,0.546786,0.378906
101100081_anno.txt,live knot,0,0.568571,0.210937,0.621071,0.320312
101100082_anno.txt,live knot,0,0.629286,0.702148,0.647143,0.750977
101100083_anno.txt,resin,6,0.381786,0.745117,0.407143,0.867187
101100083_anno.txt,knot missing,2,0.058571,0.231445,0.200714,0.302734
101100083_anno.txt,live knot,0,0.575,0.875,0.607857,0.947266
101100083_anno.txt,live knot,0,0.586071,0.447266,0.608929,0.509766
101100084_anno.txt,resin,6,0.7,0.255859,0.727143,0.370117
101500000_anno.txt,resin,6,0.4075,0.066406,0.440357,0.445312
101500001_anno.txt,crack,4,0.4925,0.612305,0.533929,1.0
101500002_anno.txt,crack,4,0.438929,0.0,0.513929,1.0
101500005_anno.txt,knot with crack,3,0.4875,0.672852,0.557857,0.800781
101500007_anno.txt,resin,6,0.498571,0.533203,0.529643,0.828125
101500007_anno.txt,live knot,0,0.429286,0.751953,0.465357,0.814453
101500009_anno.txt,resin,6,0.441786,0.155273,0.477143,0.438477
101500010_anno.txt,resin,6,0.595,0.802734,0.623929,0.995117
101500010_anno.txt,knot with crack,3,0.39,0.114258,0.464643,0.231445
101500011_anno.txt,resin,6,0.578571,0.0,0.607143,0.277344
101500011_anno.txt,live knot,0,0.3825,0.731445,0.417857,0.793945
101500011_anno.txt,live knot,0,0.191786,0.125977,0.211429,0.176758
101500011_anno.txt,live knot,0,0.6225,0.064453,0.648929,0.117187
101500012_anno.txt,live knot,0,0.479286,0.866211,0.520357,0.94043
101500013_anno.txt,resin,6,0.5375,0.0,0.566429,0.147461
101500014_anno.txt,live knot,0,0.379286,0.290039,0.402143,0.338867
101500014_anno.txt,live knot,0,0.616786,0.259766,0.634643,0.308594
101500014_anno.txt,live knot,0,0.4025,0.114258,0.469643,0.21582
101500016_anno.txt,knot with crack,3,0.559643,0.150391,0.56,0.151367
101500016_anno.txt,knot with crack,3,0.559286,0.146484,0.559643,0.148437
101500018_anno.txt,resin,6,0.293571,0.713867,0.341429,1.0
101500018_anno.txt,knot with crack,3,0.489286,0.259766,0.586429,0.386719
101500019_anno.txt,resin,6,0.274286,0.0,0.312857,0.167969
101500019_anno.txt,live knot,0,0.5175,0.44043,0.542857,0.489258
101500021_anno.txt,resin,6,0.493929,0.212891,0.528214,0.430664
101500022_anno.txt,resin,6,0.413214,0.629883,0.446786,0.943359
101500022_anno.txt,resin,6,0.679286,0.522461,0.711429,0.785156
101500022_anno.txt,live knot,0,0.511786,0.0,0.555357,0.02832
101500023_anno.txt,resin,6,0.6825,0.119141,0.713929,0.800781
101500023_anno.txt,resin,6,0.229643,0.037109,0.265357,0.220703
101500023_anno.txt,knot with crack,3,0.355,0.911133,0.4325,1.0
101500023_anno.txt,live knot,0,0.057143,0.0,0.102857,0.03418
101500024_anno.txt,live knot,0,0.343391,0.0,0.443966,0.030273
101500025_anno.txt,crack,4,0.559696,0.509766,0.589363,1.0
101500026_anno.txt,crack,4,0.626952,0.410156,0.648747,0.619141
101500026_anno.txt,crack,4,0.563749,0.0,0.588449,0.142578
101500036_anno.txt,live knot,0,0.422143,0.625,0.4675,0.728516
101500037_anno.txt,live knot,0,0.469286,0.073242,0.521429,0.163086
101500038_anno.txt,live knot,0,0.651786,0.045898,0.763929,0.185547
101500039_anno.txt,live knot,0,0.326786,0.587891,0.359643,0.657227
101500041_anno.txt,live knot,0,0.515,0.0,0.604643,0.245117
101500044_anno.txt,resin,6,0.063571,0.015625,0.095714,0.299805
101500044_anno.txt,knot with crack,3,0.399643,0.49707,0.401429,0.50293
101500046_anno.txt,live knot,0,0.326071,0.745117,0.354643,0.810547
101500047_anno.txt,resin,6,0.116071,0.208008,0.142143,0.345703
101500047_anno.txt,live knot,0,0.538571,0.560547,0.580357,0.62793
101500048_anno.txt,live knot,0,0.056786,0.162109,0.099643,0.34082
101500049_anno.txt,live knot,0,0.574286,0.90918,0.597143,0.97168
101500049_anno.txt,live knot,0,0.509286,0.337891,0.543929,0.40918
101500049_anno.txt,live knot,0,0.231071,0.109375,0.253929,0.171875
101500050_anno.txt,live knot,0,0.579643,0.899414,0.63,1.0
101500050_anno.txt,live knot,0,0.358571,0.650391,0.406071,0.744141
101500050_anno.txt,live knot,0,0.645,0.351562,0.681429,0.441406
101500051_anno.txt,live knot,0,0.402857,0.445312,0.452143,0.523437
101500052_anno.txt,knot with crack,3,0.806071,0.389648,0.8075,0.393555
101500052_anno.txt,live knot,0,0.745,0.228516,0.922143,0.407227
101500052_anno.txt,live knot,0,0.224286,0.22168,0.372857,0.424805
101500052_anno.txt,live knot,0,0.148571,0.0,0.289643,0.0625
101500053_anno.txt,resin,6,0.789286,0.351562,0.8075,0.52832
101500053_anno.txt,resin,6,0.818929,0.336914,0.842143,0.523437
101500053_anno.txt,live knot,0,0.438571,0.792969,0.465357,0.87207
101500053_anno.txt,live knot,0,0.056071,0.430664,0.073929,0.479492
101500054_anno.txt,resin,6,0.920714,0.351562,0.938571,0.558594
101500054_anno.txt,knot missing,2,0.053571,0.389648,0.081429,0.452148
101500055_anno.txt,knot with crack,3,0.2125,0.786133,0.364643,1.0
101500055_anno.txt,live knot,0,0.819286,0.957031,0.912857,1.0
101500056_anno.txt,live knot,0,0.826071,0.0,0.934286,0.110352
101500057_anno.txt,live knot,0,0.528571,0.693359,0.551429,0.755859
101500057_anno.txt,live knot,0,0.321786,0.625,0.344643,0.6875
101500058_anno.txt,live knot,0,0.449286,0.259766,0.472143,0.322266
101500059_anno.txt,resin,6,0.088571,0.953125,0.111429,1.0
101500060_anno.txt,resin,6,0.075714,0.0,0.102143,0.168945
101500061_anno.txt,live knot,0,0.311786,0.669922,0.342857,0.739258
101500061_anno.txt,live knot,0,0.519286,0.037109,0.542143,0.099609
101500062_anno.txt,live knot,0,0.693571,0.886719,0.736786,0.955078
101500062_anno.txt,live knot,0,0.443929,0.384766,0.5025,0.483398
101500062_anno.txt,live knot,0,0.619643,0.154297,0.66,0.211914
101500063_anno.txt,knot with crack,3,0.356429,0.123047,0.357143,0.125
101500063_anno.txt,knot with crack,3,0.344286,0.089844,0.346071,0.09375
101500063_anno.txt,live knot,0,0.281786,0.075195,0.352143,0.19043
101500064_anno.txt,live knot,0,0.469286,0.961914,0.471071,0.964844
101500065_anno.txt,resin,6,0.846429,0.249023,0.872143,0.462891
